# INT8 calibration set for docs/05 (PTQ)
# source_split: /home/zcemml1/medtronic_qat_data/datasets/sanoscience_yolo_full_nonexpert_stereo/images/train
# n_episodes: 500   one frame per episode
# seed: 42
# set_sha256: ce7774ec1ff18953f1775a53d31ad97384327d1247005106318b2ba96eb26d5a
# disjoint from val and val100 at BOTH frame and episode level
# columns: episode	frame	sha256
episode_001076	episode_001076_left_00114.jpg	8a208c2649af869de5fc5375317dbb76380da316c16ae38dcd2ee0635b6c7c7e
episode_001079	episode_001079_left_00042.jpg	acbba32f7ead7fe51542552f484959dfb8fdc95951d266b7a6f895dc4f088363
episode_001081	episode_001081_left_00036.jpg	63de2c505bf6c4ce45ec658970d8ceb7627a346a5d33a65098412ae070cf9511
episode_001084	episode_001084_left_00108.jpg	1cb5a9eed040351e7cdcd76a182c77f10a1157b564e4ca05b84f3640b614686c
episode_001091	episode_001091_left_00096.jpg	777ebdab3ff7b4b3343c20aff1e85ba5aa908b3650feedd433225a6038409b0a
episode_001097	episode_001097_left_00084.jpg	619dcf2a7f94f9a67ebfd796d3c9bda47db7f928af8e37810a4acd49231e5526
episode_001106	episode_001106_left_00108.jpg	f98558045f21f683a16b86582ad5d28e96667f2c22d79d06c63a8a184000432f
episode_001108	episode_001108_left_00078.jpg	d4f575ba22ba1882a9cd5f1660ecbc24197ffa01ccb9d8c5a21449981c96beb5
episode_001112	episode_001112_left_00054.jpg	84e37dc0fe5a17f57fe33443341f332dce21ae150f0aece5fd8ad98d1d505665
episode_001114	episode_001114_left_00108.jpg	9038b209a7ad0f6047d1fc1a4b75cf0e17b98398dc1fc78ce06be98ee7fd1814
episode_001120	episode_001120_left_00114.jpg	57a5e1c75e67532ac1e37c954c094abd1e4b305f33c1ebffc99cf0b592c9e3e0
episode_001123	episode_001123_left_00108.jpg	c39904a0d17f6b36572a80a8d85446d670975e586b240b494ede947292816902
episode_001124	episode_001124_left_00114.jpg	94640e0808774ad94a3a310288503dafe0060aa3461d8fae41470aaa75801d42
episode_001126	episode_001126_left_00018.jpg	83e5467ada2ba5cee2731be7869f7c073636aef947598819fef672b7b833f889
episode_001132	episode_001132_left_00036.jpg	3f11ae2b3d75b6f02b3b783e045cbe93abb4816d644d0c1dc8d73aafbe58a181
episode_001134	episode_001134_left_00120.jpg	5c3599707fe4243d6037997f63c3dccf1fa4b471b1c26850b297179e6efe9ca8
episode_001139	episode_001139_left_00018.jpg	24beeec72d09e4c715aeccca4821dab2f464d65d6b1263ce030b3afa14e829c0
episode_001140	episode_001140_left_00048.jpg	bd12887767f2bd2b332100a0d76b41c71bbf89f7f1e0c117d48b915765577992
episode_001142	episode_001142_left_00012.jpg	9f59e900887383a359fced1b5aa955f6c3d148b9fcfcb78223f061aca3917372
episode_001144	episode_001144_left_00030.jpg	d8412259d750107c36d98b9a418943d5ff6365b952f37e9c3ef4ff93e05172f1
episode_001148	episode_001148_left_00042.jpg	f5f2d856993e01bdd657b4606f1c6b5fc36244f62cc921983b196413c71562bb
episode_001150	episode_001150_left_00030.jpg	dbd13c325504db3fb9ef6027796d3d54768eeba0f9c73e7835deda047313262e
episode_001153	episode_001153_left_00102.jpg	3b7682bacae7998c9f60e55973c260b54f296b022c1276fa5a9dbc9818557ddb
episode_001158	episode_001158_left_00012.jpg	c93fe1fe36feea22128d8794eb26a9cc456ff464c867ce7cf9f0e3e97b8a7da8
episode_001159	episode_001159_left_00030.jpg	b913ae5fe1597ea5a59a2d55f2944f34d69384eb9e2af874ac0a6e540e295390
episode_001166	episode_001166_left_00000.jpg	293aa500f87ecada91233afef02e4e14f414eb207547903e68e09d528345b1c2
episode_001171	episode_001171_left_00036.jpg	c11386fd5481b0ece067cdd42e527a327710d0002e38a36c19eede8940455852
episode_001176	episode_001176_left_00084.jpg	bbc2558987f1163ffbd7fd2168d2fd5fb6310a83cfb744c3df464dd96d2e2274
episode_001177	episode_001177_left_00066.jpg	7f16c70812cd1ef3290e3bcd8b526845c5a04e35abad70ac39cf54db6b3771c3
episode_001178	episode_001178_left_00114.jpg	316d5b6acf9e96294ce111123c1961e8b8f62a2a1d61e71d99ec3c5d8ea4e04a
episode_001179	episode_001179_left_00114.jpg	8f4e809436bf95fc9fec1184211868227fd7f2c2eb868205fbf9563724d08f85
episode_001181	episode_001181_left_00102.jpg	aa2bc86cc75822aa2bf3bd5dbb25a91ed397e75f405d31aa77f36ad359346efe
episode_001184	episode_001184_left_00006.jpg	97643f1e0734b24634779aefa769a8177bdddeab444583790c1c1a2ea731737e
episode_001185	episode_001185_left_00078.jpg	050ccfd168a1f1dae4f9c2fb210d84980c64fd20f446fa75bf72dd509342ddde
episode_001187	episode_001187_left_00114.jpg	2f841bbbd7d0cc42372267cf6b3d9f8b924c98891f8cecbd8295a09b8a66f389
episode_001192	episode_001192_left_00054.jpg	1f8f4c39301120d628ad03dd6678a8e7fe7cd41f94f199678675063c63d12a33
episode_001193	episode_001193_left_00084.jpg	1b289197046c968a159b3969dbe8060def84e847cf9c39573f782b2d481e8dd2
episode_001197	episode_001197_left_00012.jpg	f9e971bf695470c3ac97b1d98e6bf1d57ac69a0e59bb32b9abf7c4aeef0a0ac2
episode_001202	episode_001202_left_00042.jpg	e8c1c106805733a14a9706fb2ae9b057c9eb3edd43dd4269208b53141e743bed
episode_001211	episode_001211_left_00048.jpg	3bbffd2328d15574b195b1ca363167a0b9cd29ea2ceb9f469ef972362dd2f1c5
episode_001214	episode_001214_left_00108.jpg	1253ddcf2a26d73aa8d79c7384de17cec117ca5e349fd2dd4f6ca342d68114e4
episode_001222	episode_001222_left_00036.jpg	7b052d9ce71dde94ebb72a2c16c897b6014fabd2e31699f6847b94c7c4ee9afe
episode_001226	episode_001226_left_00078.jpg	dfc7432cbb3ddfe359945fc8be2e2bfc953701a2057f4bfda9dd18673154fb81
episode_001227	episode_001227_left_00018.jpg	5f7d7c500a1a6f8588a4245fc3659ccff8b4ebf6c6a3014352ec11957230cf8f
episode_001232	episode_001232_left_00102.jpg	e443756a80e7e7d8ae2435e20c3a67c0da07f6c0b73d0559e675407b920bc2d0
episode_001234	episode_001234_left_00042.jpg	04ba73f25b93432334b2f75c84e67d2f3f59748f4ae271754e021e9e1a5ad290
episode_001235	episode_001235_left_00024.jpg	b81190ea38350e7045ed3b64f92431e4d0996d918e805dead7b5c4251686a568
episode_001237	episode_001237_left_00060.jpg	d88526279336a1a6b1eb2c0f245fcf144e8d97619151b84233415182fb53d331
episode_001238	episode_001238_left_00024.jpg	181f137628fc8ea17e744f9b2da6c764dadc7952fdd086732556042575641a50
episode_001241	episode_001241_left_00012.jpg	0d9af4a2b4761bc1f746829fb29c224413895b4436faf4e3e6455ce98d4c023c
episode_001243	episode_001243_left_00000.jpg	6836df3ffd9064a27aa7071fee0cea8ed9a926ce45af77eddbfcc1227b8d25cd
episode_001244	episode_001244_left_00030.jpg	fd6a882ee8613e3adb3b83394ba47db860253a61f183cc8a2fcb5c3d7d46225b
episode_001245	episode_001245_left_00054.jpg	fba140751fd9dfb2243b13c32ae9b71e3a0a5743d0f6d2b3fe93387c5fb81065
episode_001247	episode_001247_left_00120.jpg	6a748835e271007c2c03e1058b04ac68686d7f238325312466d42a7c0b7a958c
episode_001249	episode_001249_left_00054.jpg	4f72a054263099e685889080013c3312265dd801b4cd7a20a71a91d1eb1b30e2
episode_001251	episode_001251_left_00084.jpg	ad1088eec9ad69f98807197b52178e8f9a0283bd99c0f3783aff2397e6c0fd18
episode_001252	episode_001252_left_00018.jpg	d6f5191b662da98500ec9a3bd109d422d8a78852acf0c6a09ec44a63494d834e
episode_001256	episode_001256_left_00084.jpg	4ce79f53921e3794f8118e63e17ea3d749c3d3dd9bef1c7f9fb9208b47a54c93
episode_001258	episode_001258_left_00054.jpg	2010388a5034080c60634ae5ac4f1dbf98ce965006042c83115339827e0d304a
episode_001261	episode_001261_left_00096.jpg	935b26bc61e4894b49af9a6208ded0ccae5ea21bafd3ce11cc092abd852f8899
episode_001265	episode_001265_left_00102.jpg	10ba42c4ca802ef5628e8906e8eb952ea33d5e6e9866e6d33d989f221850b29a
episode_001268	episode_001268_left_00096.jpg	80e04fddc811adbb17c7846242ab029311d3edbe26f4d0eeaeb6771d4f5b1f17
episode_001269	episode_001269_left_00102.jpg	a86ca8e3175e1ea49d4c52f360d507684ad11ad08edef8e3e1b38e512c117fc6
episode_001270	episode_001270_left_00090.jpg	0faa1aa76e18414ee4246d855a3d216087109be2381e05f2140c1976e721f94f
episode_001273	episode_001273_left_00108.jpg	9ace86d531ac7edebea31e28698ec16c5518b686b8b486574827c8fdc19f0d80
episode_001274	episode_001274_left_00012.jpg	f2ee81e27a335d3f3a1a8b627a2280fa14139b68f7967d2c41c28fac5e6a22a9
episode_001275	episode_001275_left_00114.jpg	454140001bd6399c2105d30550b6c2486f16586e07ce468a056405e0767cbabd
episode_001277	episode_001277_left_00000.jpg	35c244d723ea61bac3366664fc1bec4353015f2ba9ab1e401df8d1ea396e3b9a
episode_001278	episode_001278_left_00078.jpg	854620158371d407fcee4535df440e2850ed561648db7dc7698b465650112c99
episode_001279	episode_001279_left_00060.jpg	9e6398c0dbf08b36e4e2b18b862bec5663d286af520fb2ba5d659e28ee8ae051
episode_001280	episode_001280_left_00114.jpg	420d66708b19e83174221efd247e1dea44f6afb7dbe02a77163a027a9463a5e8
